name,highway,segments,length_km,predicted_risk,risk_low,risk_high,priority_score,severity,prevented_incidents_min,prevented_incidents_max,recommended_action,reported_crime
['Manning Street' 'South Watts Street'],residential,2,0.1779647242400156,9.649999999999999,1.17003651280101,1.5585862655819946,0,low,0,0,add_lighting,38.0
['Marlton Avenue'],residential,2,0.1605614435247482,69.7,6.896063865127386,8.178950542406804,0,high,0,0,add_lighting_and_booth,28.0
['Marlow Street'],residential,2,0.1809681815789723,54.150000000000006,5.20423665762568,6.030232190195681,0,moderate,0,0,add_lighting_and_booth,40.0
['Marlborough Street'],residential,7,0.7617424052741619,70.95714285714286,9.56762979413169,16.633419105954363,0,severe,0,0,add_lighting_and_booth,217.0
['Markle Street'],residential,10,1.2789449254189211,63.489999999999995,6.104364640051449,7.913621751602589,0,high,0,0,add_lighting_and_booth,65.0
['Markle Street' 'Lauriston Street'],residential,2,0.3483242238065632,62.85,6.12243614130691,6.905087691714243,0,moderate,0,0,add_lighting_and_booth,16.0
['Markland Street'],residential,3,0.5242231816865769,33.199999999999996,3.009258442310598,3.8031486931798226,0,low,0,0,add_lighting,60.0
['Market Square'],residential,1,0.0720186800475911,60.5,5.62069135165535,6.782038514153912,0,moderate,0,0,add_lighting_and_booth,7.0
['Mark Place'],residential,2,0.2308228502368112,8.55,0.8441896491230276,1.797032999320427,0,low,0,0,add_lighting,2.0
['Marita Street'],residential,2,0.4208494172339804,11.75,1.3672237410166472,1.7174900531257238,0,low,0,0,add_lighting,10.0
['Maris Street'],residential,2,0.2837024207502046,35.65,3.3720092087863685,3.8875188609013795,0,low,0,0,add_lighting,20.0
['Marion Street'],residential,4,0.4317351664780095,64.375,6.296820696215445,8.139972655047625,0,high,0,0,add_patrols,72.0
['Marion Lane'],residential,2,0.0793823395547874,29.6,2.8055240911514265,3.281865887220797,0,low,0,0,add_lighting,10.0
['Mario Lanza Boulevard'],tertiary,4,2.6800985141624682,18.625,1.838030197267287,2.430136591405116,0,low,0,0,add_lighting,72.0
['Marigold Place'],residential,4,0.39267469390285137,6.8,0.8515719932448981,1.489902854929597,0,low,0,0,add_lighting,8.0
['Marigold Lane'],residential,4,0.23933101526158618,20.2,1.719552231182547,2.8797794543280806,0,low,0,0,add_lighting,8.0
['Margie Street'],residential,3,0.3781479476062426,62.06666666666666,5.552960386596273,7.369847094107198,0,moderate,0,0,add_lighting_and_booth,17.0
['Bott Street'],residential,2,0.3155367384322998,44.55,3.9646911292982248,4.949734161339903,0,moderate,0,0,add_lighting_and_booth,14.0
['Boreal Place'],residential,4,0.35222162522045397,5.6,0.8837743240973395,1.1720989461444618,0,low,0,0,add_lighting,28.0
['Borbeck Avenue' 'Chandler Street' 'Lawndale Street'],residential,1,0.2690904957659757,8.3,0.9549548469333672,1.602052428799083,0,low,0,0,add_lighting,12.0
['Boone Street'],residential,22,1.0778942906744025,51.45,4.865765526374052,6.39720779854174,0,high,0,0,add_lighting_and_booth,72.0
['Bonner Street'],residential,1,0.4320698505880881,9.4,1.079583585215643,1.6241793658900177,0,low,0,0,add_lighting,9.0
['Bonnaffon Street'],residential,3,0.5105577200460973,49.03333333333333,4.556336405440737,5.4524079842607795,0,moderate,0,0,add_lighting_and_booth,115.0
['Bonitz Street'],residential,1,0.1447252121360899,42.6,4.012091410046409,4.462528357671559,0,moderate,0,0,add_lighting_and_booth,11.0
['Martha Street'],residential,23,1.4768224819601599,42.495652173913044,3.786982135781118,5.349210090498638,0,high,0,0,add_lighting_and_booth,307.0
['Martha Street' 'East Seltzer Street'],residential,2,0.3603719375187634,20.5,1.2992549252741186,3.633409623709372,0,low,0,0,add_lighting,40.0
['Marshall Street'],residential,2,0.3203288341460686,31.0,2.9036558590616415,3.4617316692071904,0,low,0,0,add_lighting,66.0
['Marshall Road'],secondary,1,0.0558884164570472,73.9,7.111164444037716,9.44030360295834,0,high,0,0,add_patrols,13.0
['Marsden Street'],residential,24,3.577679345227617,34.44166666666667,3.272650085234657,4.141985727157193,0,high,0,0,add_lighting,323.0
['Mars Place'],residential,8,0.7014814011016631,2.6375,0.4356486763412934,0.9620040535089143,0,low,0,0,add_lighting,16.0
['Marple Street'],residential,7,0.9823005775454082,18.928571428571427,1.62819530751148,2.7783510890803376,0,low,0,0,add_lighting,147.0
['Marple Drive'],residential,2,0.1476731152113072,7.800000000000001,1.1112552974659686,1.3303137242513499,0,low,0,0,add_lighting,4.0
['Marlyn Road'],residential,15,1.7135625661308818,28.266666666666666,2.6176054597192837,3.45861588054327,0,moderate,0,0,add_lighting,165.0
['Mather Street'],residential,2,0.4964646583029164,10.55,1.328864884792634,1.5381707472309327,0,low,0,0,add_lighting,22.0
['Master Street'],residential,129,8.7323360609681,66.12403100775194,6.636561669164209,9.112123209617353,0,severe,0,0,add_patrols,4008.0
['Massey Street'],residential,2,0.35554579878781034,51.1,4.643481577762646,5.865353898233751,0,moderate,0,0,add_lighting,71.0
['Masland Street'],residential,6,0.629734542795119,38.166666666666664,3.3229976617343184,4.432936886907758,0,moderate,0,0,add_lighting,28.0
['Marwood Road'],residential,4,0.6313266906360533,29.3,2.9156851199570393,3.238283372748401,0,moderate,0,0,add_lighting,50.0
['Marvine Street'],residential,2,0.3139902632606028,5.25,0.8252539650553887,1.245980776302958,0,low,0,0,add_lighting,8.0
['Martindale Street'],residential,2,0.4790619572852906,8.5,1.0811634645246977,1.4779895514944914,0,low,0,0,add_lighting,6.0
['Martin Street'],residential,7,1.1527873201877492,48.528571428571425,4.186767374783758,5.676904019071479,0,moderate,0,0,add_lighting_and_booth,92.0
['Bradford Street'],residential,41,4.39816999337808,32.16829268292683,2.9663805612754146,3.733210464272209,0,moderate,0,0,add_lighting,905.0
['Braddock Street'],residential,9,0.9585314694753072,24.77777777777778,2.1521131083053593,3.32787015740972,0,moderate,0,0,add_lighting,204.0
['Brabant Street'],residential,2,0.3541255303639442,14.35,1.1391553999540038,2.585992061234362,0,low,0,0,add_lighting,6.0
['Boyer Street'],residential,42,3.7943663548637954,21.776190476190475,2.0812733413989535,2.807791283842391,0,moderate,0,0,add_lighting,634.0
['Boyer Street' 'East Johnson Street'],residential,1,0.3178635018247484,6.9,0.8269882392438757,1.5409052692054428,0,low,0,0,add_lighting,43.0
['Bowman Street'],residential,10,1.0477904127766613,46.47,3.7811626488949868,5.714379024081525,0,moderate,0,0,add_lighting_and_booth,104.0
['Bowler Street'],residential,20,1.8452546772410203,32.160000000000004,3.3467724779346404,4.98856868790954,0,severe,0,0,add_lighting,206.0
['Boudinot Street'],residential,12,1.418860232481402,53.43333333333334,4.877763372677609,6.665943978573939,0,high,0,0,add_lighting_and_booth,505.0
['McFerran Street'],residential,4,0.3767978741331989,55.125,5.150230313507118,6.097418214772427,0,moderate,0,0,add_lighting_and_booth,71.0
['McCarthy Circle'],residential,8,1.331351498720585,18.475,1.5707975181416063,2.7583003043838774,0,low,0,0,add_lighting,36.0
['McCallum Street'],residential,46,6.42999833169362,46.608695652173914,4.4854445560569784,6.005907393080024,0,high,0,0,add_lighting,704.0
['Mc Michael Street'],residential,2,0.1944644611950702,18.5,1.2147779358306383,3.3650697547686876,0,low,0,0,add_lighting,2.0
['Maywood Street'],residential,3,0.5240374755082808,32.0,2.6112553614974376,4.077876193165605,0,low,0,0,add_lighting,91.0
['Mayland Street'],residential,7,1.3347151702129785,23.25714285714286,2.2764331510325753,2.8122448518892655,0,low,0,0,add_lighting,138.0
['Mayfair Street'],residential,8,1.3571487661448338,45.2125,3.7891712521163097,5.6182606794974355,0,moderate,0,0,add_lighting_and_booth,290.0
['May Place'],residential,3,0.1454959808123963,41.833333333333336,3.580627167063291,5.042691102140813,0,moderate,0,0,add_lighting_and_booth,15.0
['May Court'],residential,1,0.1259459482207662,53.6,4.407552437879877,6.380152656840847,0,moderate,0,0,add_lighting_and_booth,7.0
['Maxwell Street'],residential,8,0.7705208276062598,35.45,3.0078347971671944,4.370519748275079,0,moderate,0,0,add_lighting,61.0
['Maxwell Street' 'Tremont Street'],residential,1,0.4587311885816624,19.6,1.9695215249128792,2.451076429291136,0,low,0,0,add_lighting,17.0
['Maxwell Place'],residential,2,0.1506568985558734,18.25,1.8233401353897465,2.3881027674403272,0,low,0,0,add_lighting,4.0
['Maureen Drive'],residential,2,0.4982859237717962,2.9000000000000004,0.5261611598635075,1.1205457510030783,0,low,0,0,add_lighting,0.0
['Matthias Street'],residential,8,1.003460167964501,40.975,3.7767165920586034,4.936159926146136,0,moderate,0,0,add_lighting,58.0
['Matthias Street' 'Shalkop Street' 'Overlook Road'],residential,2,0.7709482077436394,9.6,1.0444426967394096,1.7186251432497546,0,low,0,0,add_lighting,10.0
['Matthews Street'],residential,4,0.5684157661632272,35.95,3.0362471750866127,4.323231137803301,0,moderate,0,0,add_lighting,71.0
['Mechanic Street'],residential,1,0.1981103845773031,23.7,1.9850662991480157,3.1571707006361738,0,low,0,0,add_lighting,39.0
['Mechanic Street' 'Carswell Terrace'],residential,1,0.3104863255543103,13.5,1.2378415232388638,2.245023537784951,0,low,0,0,add_lighting,41.0
['Mebus Street'],residential,2,0.3202039879216186,48.650000000000006,4.724358828185504,4.940959441624098,0,moderate,0,0,add_lighting_and_booth,24.0
['Meadowlark Place'],residential,1,0.0918511687535674,3.1,0.6761666182923503,0.9938383377114046,0,low,0,0,add_lighting,8.0
['Meadowbrook Drive'],residential,2,0.2721755462596162,15.05,1.6290619511643485,2.047253766553058,0,low,0,0,add_lighting,14.0
['Meadow Street'],residential,10,0.5628066001793522,38.19,3.70431575265574,5.029531042592346,0,severe,0,0,add_lighting,93.0
['Meadow Lane'],residential,6,1.2672389534504123,18.616666666666667,1.638639011777281,2.6670215296714286,0,low,0,0,add_lighting,30.0
['McPherson Street'],residential,3,0.42930390438186405,30.333333333333332,2.7290184771670383,3.658547228310333,0,moderate,0,0,add_lighting_and_booth,37.0
['McNulty Road'],tertiary,10,3.324199311822587,18.86,1.7299755943153898,2.63746248522701,0,low,0,0,add_lighting,130.0
['McMichael Street'],residential,18,1.752006059637309,41.06111111111111,3.607212490961165,7.010530449795348,0,severe,0,0,add_lighting,456.0
['McMenamy Street'],residential,5,0.5715881063572752,18.259999999999998,1.7559282553692264,2.4338344901137887,0,low,0,0,add_lighting,47.0
['McMahon Street'],residential,10,1.0961347870711071,45.57,4.302306929524574,5.4441574699855515,0,high,0,0,add_lighting_and_booth,280.0
['McMahon Street' 'East Mechanic Street'],residential,2,0.2077691593042752,39.45,3.8681050775599606,4.0525448898587095,0,low,0,0,add_lighting,34.0
['McMahon Avenue'],residential,1,0.1380666448747663,42.9,3.686863005065816,4.91397214954266,0,moderate,0,0,add_lighting_and_booth,17.0
['McKean Street' 'South 30th Street'],residential,1,0.1957972860448567,21.8,1.8484750239514995,2.9938434593561727,0,low,0,0,add_lighting,17.0
['McKean Avenue'],residential,6,0.6620697840152991,34.333333333333336,2.9190115087062303,4.151455491280038,0,low,0,0,add_lighting,171.0
['Megargee Street'],residential,15,1.4292730135022074,13.706666666666667,1.5408202128631578,1.9469427252517761,0,moderate,0,0,add_lighting,197.0
['Meetinghouse Road'],residential,4,0.2983057399512708,41.575,3.757142564367207,4.601518970962637,0,moderate,0,0,add_lighting,14.0
['Meeting House Lane'],residential,1,0.0668508604184075,39.6,3.0149435939392037,5.15521178324296,0,low,0,0,add_lighting,6.0
['Meehan Avenue'],residential,8,1.2334980703115748,23.575,2.272230714834893,2.8947382711717995,0,moderate,0,0,add_lighting,95.0
['Medway Road'],residential,7,1.2084331025562374,18.185714285714287,1.8482094974558747,2.405691110621467,0,moderate,0,0,add_lighting,50.0
['Medway Road' 'Brookmont Road'],residential,2,0.4012838315252591,12.25,1.3322742456276855,1.8485121130126156,0,low,0,0,add_lighting,10.0
['Medrick Place'],residential,3,0.2837615568056091,12.666666666666666,1.534090538893983,1.730166007549726,0,low,0,0,add_lighting,9.0
['Medina Street'],residential,1,0.1365647998526759,41.7,4.072705763743695,4.244526087339665,0,moderate,0,0,add_lighting_and_booth,5.0
['Media Street'],residential,67,4.205542342711258,55.03582089552239,5.2405989662638515,7.077230681979295,0,severe,0,0,add_lighting_and_booth,2118.0
['Medford Road'],residential,38,4.013347883002805,21.094736842105263,1.9085184115706582,2.8423338253116155,0,moderate,0,0,add_lighting,384.0
['Medford Place'],residential,4,0.32312835128959083,12.45,1.357899673265096,1.8785012226854576,0,low,0,0,add_lighting,16.0
['Medary Avenue'],residential,46,3.841348331174764,49.75,4.605734620903044,5.854030485474103,0,high,0,0,add_lighting_and_booth,770.0
['Medary Avenue' 'North 15th Street'],residential,1,0.2408160538303719,33.9,2.824627084391508,4.1867070846116485,0,low,0,0,add_lighting,40.0
['Mechanicsville Road'],residential,20,2.4613389744063587,16.735,1.5603177975107656,2.430077337122991,0,low,0,0,add_lighting,78.0
['Mechanicsville Place'],residential,2,0.2925509269286942,2.2,0.5870875170884109,0.8461534409833276,0,low,0,0,add_lighting,8.0
['Mechanicsville Drive'],residential,2,0.1141365017463545,6.300000000000001,0.7950520774640873,1.4905583585121578,0,low,0,0,add_lighting,47.0
['Mercury Place'],residential,4,0.410312337346128,5.7250000000000005,0.6928571888450695,1.3432555304834564,0,low,0,0,add_lighting,14.0
['Mercury Place' 'Mars Place'],residential,2,0.082658515471115,1.7000000000000002,0.4966629750151381,0.7141143170885451,0,low,0,0,add_lighting,0.0
['Mercer Street'],residential,20,2.677901281683574,28.095,2.494870198960956,3.496427089033348,0,moderate,0,0,add_lighting,184.0
['Mercer Street' 'East Fletcher Street'],residential,1,0.1994344296753159,38.7,2.798388307616233,5.30196680495914,0,low,0,0,add_lighting,8.0
['Memphis Street'],residential,36,3.023741067774163,62.37222222222223,6.230457367272628,8.098456412937729,0,severe,0,0,add_patrols,579.0
['Memorial Avenue'],residential,2,0.1604527852109612,76.8,8.481543732034662,8.9660757409103,0,high,0,0,add_patrols,38.0
['Melvin Street'],residential,2,0.2774016304781232,27.35,2.5000399381253455,3.2279561131233065,0,low,0,0,add_lighting,17.0
['Melvale Street'],residential,6,0.6448432172340566,17.316666666666666,1.4422594757441474,2.6981103470711862,0,low,0,0,add_lighting,26.0
['Melvale Street' 'Wishart Street' 'East Clearfield Street'],residential,1,0.2617613383276069,37.8,3.5671113044551808,4.061861884617737,0,low,0,0,add_lighting,17.0
['Melvale Street' 'Sarah Street' 'Brady Street'],residential,2,0.3122401873905506,25.1,2.360127686294752,2.9470181955718022,0,low,0,0,add_lighting,38.0
['Melvale Street' 'East Cambria Street'],residential,2,0.3753826164483328,19.450000000000003,2.1111030477696806,2.2626786547495614,0,low,0,0,add_lighting,26.0
['Melrose Street'],residential,9,1.6944344042989292,14.877777777777778,1.4693405358191627,2.2154469038646596,0,low,0,0,add_lighting,179.0
['Melon Street'],residential,15,1.514592836067345,60.1,5.975779254116525,7.4265215505423745,0,high,0,0,add_patrols,276.0
